id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona
4472,La Comer,02500,02500,Unidad Cuitláhuac,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02500,02500,Unidad Cuitláhuac,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02500,02500,Unidad Cuitláhuac,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02500,02500,Unidad Cuitláhuac,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
17,City Market,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
692,Costco,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02519,02519,El Jagüey,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
43294,City Club,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
17,City Market,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
692,Costco,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
4472,La Comer,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
9991,Soriana,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
4433,Fresko,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
4419,Sumesa,02520,02520,Estación Pantaco,Equipamiento,Azcapotzalco,2,Urbano
428,Chedraui,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
17,City Market,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
12,Costco,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02530,02530,Jardín Azpeitia,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
17,City Market,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
692,Costco,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02600,02600,Pro-Hogar,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
43294,City Club,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
17,City Market,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
692,Costco,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
4472,La Comer,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
9991,Soriana,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
4433,Fresko,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
4419,Sumesa,02630,02630,Coltongo,Barrio,Azcapotzalco,2,Urbano
428,Chedraui,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
17,City Market,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
692,Costco,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02640,02640,Monte Alto,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
17,City Market,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
692,Costco,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02650,02650,Trabajadores de Hierro,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
17,City Market,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
692,Costco,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02660,02660,Euzkadi,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
17,City Market,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
692,Costco,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02670,02670,Cosmopolita,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
17,City Market,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
692,Costco,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02680,02680,Potrero del Llano,Colonia,Azcapotzalco,2,Urbano
326,Chedraui,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
43294,City Club,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
12,Costco,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
4415,La Comer,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
9988,Soriana,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
4433,Fresko,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
4419,Sumesa,02700,02700,San Miguel Amantla,Pueblo,Azcapotzalco,2,Urbano
326,Chedraui,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
43284,City Club,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
90,Costco,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
4415,La Comer,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
9995,Soriana,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
4433,Fresko,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
4419,Sumesa,02710,02710,San Pedro Xalpa,Pueblo,Azcapotzalco,2,Urbano
326,Chedraui,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
43284,City Club,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
17,City Market,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
90,Costco,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
4415,La Comer,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
10351,Soriana,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02719,02719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,2,Urbano
326,Chedraui,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
17,City Market,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
12,Costco,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
4415,La Comer,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02720,02720,San Antonio,Colonia,Azcapotzalco,2,Urbano
326,Chedraui,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
43294,City Club,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
12,Costco,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
4472,La Comer,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
9988,Soriana,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
4433,Fresko,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
4419,Sumesa,02730,02730,San Francisco Tetecala,Pueblo,Azcapotzalco,2,Urbano
326,Chedraui,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
43294,City Club,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
12,Costco,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
4415,La Comer,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
10351,Soriana,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
4433,Fresko,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
4419,Sumesa,02750,02750,Santiago Ahuizotla,Pueblo,Azcapotzalco,2,Urbano
326,Chedraui,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
17,City Market,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
12,Costco,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02760,02760,Industrial San Antonio,Colonia,Azcapotzalco,2,Urbano
326,Chedraui,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
43294,City Club,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
12,Costco,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
4472,La Comer,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
9988,Soriana,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
4433,Fresko,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
4419,Sumesa,02770,02770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,2,Urbano
326,Chedraui,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
17,City Market,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
12,Costco,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
4433,Fresko,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02780,02780,Plenitud,Colonia,Azcapotzalco,2,Urbano
326,Chedraui,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
43294,City Club,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
17,City Market,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
12,Costco,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
4472,La Comer,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
9988,Soriana,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
4433,Fresko,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
4419,Sumesa,02790,02790,Santa Apolonia,Barrio,Azcapotzalco,2,Urbano
428,Chedraui,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
17,City Market,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
692,Costco,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02800,02800,Nueva Santa María,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
17,City Market,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
692,Costco,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02810,02810,Ignacio Allende,Colonia,Azcapotzalco,2,Urbano
136,Chedraui,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
43294,City Club,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
17,City Market,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
12,Costco,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
4472,La Comer,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
9988,Soriana,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
4432,Fresko,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
4419,Sumesa,02830,02830,San Bernabé,Barrio,Azcapotzalco,2,Urbano
136,Chedraui,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
17,City Market,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
12,Costco,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02840,02840,Obrero Popular,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
17,City Market,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
692,Costco,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02860,02860,Tlatilco,Colonia,Azcapotzalco,2,Urbano
136,Chedraui,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
17,City Market,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
12,Costco,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
9988,Soriana,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02870,02870,San Salvador Xochimanca,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
17,City Market,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
692,Costco,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02900,02900,Aguilera,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
17,City Market,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
692,Costco,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02910,02910,Aldana,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
17,City Market,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
692,Costco,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02920,02920,Ampliación Cosmopolita,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
17,City Market,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
692,Costco,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02930,02930,Liberación,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
17,City Market,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
692,Costco,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02940,02940,Porvenir,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
17,City Market,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
692,Costco,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
4419,Sumesa,02950,02950,Del Gas,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
43294,City Club,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
17,City Market,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
692,Costco,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
4472,La Comer,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
9991,Soriana,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
4432,Fresko,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
4420,Sumesa,02960,02960,San Francisco Xocotitla,Pueblo,Azcapotzalco,2,Urbano
428,Chedraui,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
17,City Market,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
692,Costco,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02970,02970,Ampliación Del Gas,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
17,City Market,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
692,Costco,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02980,02980,Arenal,Colonia,Azcapotzalco,2,Urbano
428,Chedraui,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
43294,City Club,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
17,City Market,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
692,Costco,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
4472,La Comer,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
9991,Soriana,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
4432,Fresko,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
4420,Sumesa,02990,02990,La Raza,Colonia,Azcapotzalco,2,Urbano
138,Chedraui,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
43294,City Club,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
58,City Market,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
92,Costco,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
4416,La Comer,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03000,03000,Piedad Narvarte,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
43294,City Club,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
58,City Market,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
92,Costco,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
4416,La Comer,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03010,03010,Atenor Salas,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
58,City Market,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
92,Costco,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
4434,Fresko,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
4421,Sumesa,03020,03020,Narvarte Poniente,Colonia,Benito Juárez,14,Urbano
138,Chedraui,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
58,City Market,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
92,Costco,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
4417,La Comer,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
10365,Soriana,03023,03023,Narvarte Oriente,Colonia,Benito Juárez,14,Urbano
