id_tienda,sucursal,store_name,marca,producto,precio,contenido,busqueda,latitud,longitud,address
4413,La Comer Olivar,La Comer,Zest,jabón de tocador hinojo y sales marinas,17.5,barra 135 g,jabón+de+tocador,19.334805,-99.227039,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
4413,La Comer Olivar,La Comer,Rosa Venus,jabón de tocador rosa,13.4,barra 150 g,jabón+de+tocador,19.334805,-99.227039,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10362,Tacubaya,Soriana,Dove,jabón humectante de tocador,36.9,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Grisi,jabón de tocador avena equilibrante,26.5,barra 125 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Grisi,jabón de tocador leche de burra,20.0,barra 125 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Zest,jabón de tocador toronja y albahaca,18.3,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Zest,jabón de tocador antibacterial,18.3,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Dove,jabón de tocador pink hidratación profunda,36.9,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Zest,jabón de tocador aqua,17.7,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Grisi,jabón de tocador concha nácar aclarante,26.5,barra 125 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Zest,jabón de tocador lavanda,17.5,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Zest,jabón de tocador hinojo y sales marinas,18.8,barra 135 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
10362,Tacubaya,Soriana,Naturalis,jabón de tocador senses felicidad,12.49,barra 125 g,jabón+de+tocador,19.408929,-99.184396,Gral Jose Moran 3
4412,La Comer Lomas Anahuac,La Comer,Dove,jabón humectante de tocador,38.4,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Grisi,jabón de tocador leche de burra,24.6,barra 125 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Zest,jabón de tocador toronja y albahaca,17.5,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Zest,jabón de tocador antibacterial,18.3,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Dove,jabón de tocador karité vainilla,38.4,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Dove,jabón de tocador exfoliación diaria,38.4,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Dove,jabón de tocador pink hidratación profunda,38.4,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Zest,jabón de tocador aqua,18.5,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Zest,jabón de tocador hinojo y sales marinas,17.5,barra 135 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
4412,La Comer Lomas Anahuac,La Comer,Rosa Venus,jabón de tocador rosa,13.4,barra 150 g,jabón+de+tocador,19.399494,-99.276637,"AV MAGNOCENTRO LT 1 MZ 2 , SAN FERNANDO HUIXQUILUCAN, 52796 HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO"
9993,Paradox Santa Fe,Soriana,Grisi,jabón de tocador leche de burra,19.25,barra 125 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Zest,jabón de tocador toronja y albahaca,18.8,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Zest,jabón de tocador antibacterial,18.8,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Zest,jabón de tocador aqua,18.8,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Grisi,jabón de tocador concha nácar aclarante,27.5,barra 125 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Zest,jabón de tocador lavanda,17.5,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Zest,jabón de tocador hinojo y sales marinas,17.5,barra 135 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
9993,Paradox Santa Fe,Soriana,Grisi,jabón de tocador avena equilibrante,27.5,barra 125 g,jabón+de+tocador,19.357303,-99.273539,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
137,Samara Santa Fe,Selecto Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Grisi,jabón de tocador avena equilibrante,26.95,barra 125 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Grisi,jabón de tocador leche de burra,26.95,barra 125 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Grisi,jabón de tocador concha nácar aclarante,26.95,barra 125 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
137,Samara Santa Fe,Selecto Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.3676531,-99.2594206,Av Santa Fe 94
139,Santa Fe,Selecto Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Grisi,jabón de tocador leche de burra,25.0,barra 125 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
139,Santa Fe,Selecto Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.3599855,-99.2743629,Av. Prol. Vasco de Quiroga 3800
287,Ajusco,Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Grisi,jabón de tocador avena equilibrante,25.5,barra 125 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Grisi,jabón de tocador leche de burra,25.5,barra 125 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.5,barra 125 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
287,Ajusco,Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.29921024,-99.21244204,Carr. Picacho Ajusco 175
326,Toreo,Selecto Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Grisi,jabón de tocador leche de burra,25.0,barra 125 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
326,Toreo,Selecto Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.454542,-99.219313,Blvd. Manuel Avila Camacho 5 (Acceso por la entrada de personal)
4472,La Comer Santa Maria la Ribera,La Comer,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Grisi,jabón de tocador leche de burra,25.5,barra 125 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Zest,jabón de tocador toronja y albahaca,17.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Zest,jabón de tocador antibacterial,18.3,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Dove,jabón de tocador karité vainilla,39.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Dove,jabón de tocador exfoliación diaria,39.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Zest,jabón de tocador aqua,18.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Zest,jabón de tocador hinojo y sales marinas,17.5,barra 135 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
4472,La Comer Santa Maria la Ribera,La Comer,Rosa Venus,jabón de tocador rosa,13.4,barra 150 g,jabón+de+tocador,19.451128,-99.163648,"Nogal 212, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX"
9988,Miyana,Soriana,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Grisi,jabón de tocador avena equilibrante,27.5,barra 125 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Grisi,jabón de tocador leche de burra,25.5,barra 125 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Zest,jabón de tocador toronja y albahaca,17.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Zest,jabón de tocador aqua,18.9,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Grisi,jabón de tocador concha nácar aclarante,27.5,barra 125 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
9988,Miyana,Soriana,Zest,jabón de tocador hinojo y sales marinas,17.5,barra 135 g,jabón+de+tocador,19.439796,-99.199985,Av. Ejercito Nacional 769
428,Encuentro Fortuna,Selecto Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Grisi,jabón de tocador leche de burra,25.0,barra 125 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
428,Encuentro Fortuna,Selecto Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.4844512,-99.1332041,Av Fortuna 334
136,Polanco,Selecto Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Grisi,jabón de tocador avena equilibrante,25.0,barra 125 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Grisi,jabón de tocador leche de burra,25.0,barra 125 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.0,barra 125 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
136,Polanco,Selecto Chedraui,Zest,jabón de tocador antibacterial tomillo y té verde,17.5,barra 150 g,jabón+de+tocador,19.44155,-99.2067277,Av. Miguel de Cervantes Saavedra 397
359,Mundo E,Chedraui,Dove,jabón humectante de tocador,38.5,barra 135 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Grisi,jabón de tocador avena equilibrante,25.5,barra 125 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Grisi,jabón de tocador leche de burra,25.5,barra 125 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Zest,jabón de tocador lavanda,17.5,barra 150 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Dove,jabón de tocador karité vainilla,38.5,barra 135 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Dove,jabón de tocador exfoliación diaria,38.5,barra 135 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Dove,jabón de tocador pink hidratación profunda,38.5,barra 135 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Grisi,jabón de tocador concha nácar aclarante,25.5,barra 125 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
359,Mundo E,Chedraui,Palmolive,jabón de tocador micelar neutro balance,31.5,barra 150 g,jabón+de+tocador,19.524544,-99.229786,Boulevard Manuel Ávila Camacho 1007
4415,La Comer Las Torres Satélite,La Comer,Dove,jabón humectante de tocador,31.6,barra 135 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Grisi,jabón de tocador avena equilibrante,26.25,barra 125 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Grisi,jabón de tocador leche de burra,26.25,barra 125 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Zest,jabón de tocador toronja y albahaca,17.5,barra 135 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Zest,jabón de tocador antibacterial,18.3,barra 135 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Dove,jabón de tocador karité vainilla,38.1,barra 135 g,jabón+de+tocador,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
